Area,Line,Date,TrapName,TrapChecked,Triggered,Set,Species,Sex,Age,PestID,Bait,Comments,SampleID,SampleCondition,Latitude,Longitude,TrapType,TimeTaken,Username,FirstName
MEG Coro Kiwi Project,DAV,4-2-2012,DAV 008,Y,N,Y,,,,,Rabbit,,,,-36.74495434,175.5239921,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,DAV,4-2-2012,DAV 009,Y,N,Y,,,,,Rabbit,,,,-36.74371767,175.5252363,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,DAV,4-2-2012,DAV 010,Y,Y,Y,Rat,,,PestID: 2703,Rabbit,,,,-36.74195697,175.5253642,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,DAV,20-2-2012,DAV 000,Y,N,Y,,,,,Egg,,,,-36.74995012,175.5121266,DOC200SS,Unspecified,Li1,Lisa
MEG Coro Kiwi Project,DAV,20-2-2012,DAV 001,Y,Y,Y,Rat,,,PestID: 2733,Egg,,,,-36.75031406,175.5139543,DOC200SS,Unspecified,Li1,Lisa
MEG Coro Kiwi Project,DAV,20-2-2012,DAV 002,Y,Y,Y,Rat,,,PestID: 2734,Egg,,,,-36.75010007,175.5154254,DOC200SS,Unspecified,Li1,Lisa
MEG Coro Kiwi Project,DAV,20-2-2012,DAV 003,Y,Y,Y,Rat,,,PestID: 2735,Egg,,,,-36.7499533,175.5171006,DOC200SS,Unspecified,Li1,Lisa
MEG Coro Kiwi Project,DAV,20-2-2012,DAV 004,Y,N,Y,,,,,Egg,,,,-36.74936833,175.5186371,DOC200SS,Unspecified,Li1,Lisa
MEG Coro Kiwi Project,DAV,20-2-2012,DAV 005,Y,Y,Y,Rat,,,PestID: 2736,Egg,,,,-36.748233,175.5194032,DOC200SS,Unspecified,Li1,Lisa
MEG Coro Kiwi Project,DAV,20-2-2012,DAV 006,Y,N,Y,,,,,Egg,,,,-36.74682828,175.5201155,DOC200SS,Unspecified,Li1,Lisa
MEG Coro Kiwi Project,DAV,20-2-2012,DAV 007,Y,N,Y,,,,,Egg,,,,-36.74538877,175.5215653,DOC200SS,Unspecified,Li1,Lisa
MEG Coro Kiwi Project,DAV,20-2-2012,DAV 008,Y,N,Y,,,,,Egg,,,,-36.74495434,175.5239921,DOC200SS,Unspecified,Li1,Lisa
MEG Coro Kiwi Project,DAV,20-2-2012,DAV 009,Y,N,Y,,,,,Egg,,,,-36.74371767,175.5252363,DOC200SS,Unspecified,Li1,Lisa
MEG Coro Kiwi Project,DAV,20-2-2012,DAV 010,Y,N,Y,,,,,Egg,,,,-36.74195697,175.5253642,DOC200SS,Unspecified,Li1,Lisa
MEG Coro Kiwi Project,DAV,16-3-2012,DAV 000,Y,N,Y,,,,,Egg,,,,-36.74995012,175.5121266,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,DAV,16-3-2012,DAV 001,Y,N,Y,,,,,Egg,,,,-36.75031406,175.5139543,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,DAV,16-3-2012,DAV 002,Y,N,Y,,,,,Egg,,,,-36.75010007,175.5154254,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,DAV,16-3-2012,DAV 003,Y,N,Y,,,,,Egg,,,,-36.7499533,175.5171006,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,DAV,16-3-2012,DAV 004,Y,N,Y,,,,,Egg,,,,-36.74936833,175.5186371,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,DAV,16-3-2012,DAV 005,Y,N,Y,,,,,Egg,,,,-36.748233,175.5194032,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,DAV,16-3-2012,DAV 006,Y,N,Y,,,,,Egg,,,,-36.74682828,175.5201155,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,DAV,16-3-2012,DAV 007,Y,N,Y,,,,,Egg,,,,-36.74538877,175.5215653,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,DAV,16-3-2012,DAV 008,Y,N,Y,,,,,Egg,,,,-36.74495434,175.5239921,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,DAV,16-3-2012,DAV 009,Y,Y,Y,Rat,,,PestID: 2766,Egg,,,,-36.74371767,175.5252363,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,DAV,16-3-2012,DAV 010,Y,N,Y,,,,,Egg,,,,-36.74195697,175.5253642,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,DAV,7-5-2012,DAV 000,Y,N,Y,,,,,Egg,,,,-36.74995012,175.5121266,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,DAV,7-5-2012,DAV 001,Y,N,Y,,,,,Egg,,,,-36.75031406,175.5139543,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,DAV,7-5-2012,DAV 002,Y,N,Y,,,,,Egg,,,,-36.75010007,175.5154254,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,DAV,7-5-2012,DAV 003,Y,N,Y,,,,,Egg,,,,-36.7499533,175.5171006,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,DAV,7-5-2012,DAV 004,Y,N,Y,,,,,Egg,,,,-36.74936833,175.5186371,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,DAV,7-5-2012,DAV 005,Y,N,Y,,,,,Egg,,,,-36.748233,175.5194032,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,DAV,7-5-2012,DAV 006,Y,N,Y,,,,,Egg,,,,-36.74682828,175.5201155,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,DAV,7-5-2012,DAV 007,Y,N,Y,,,,,Egg,,,,-36.74538877,175.5215653,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,DAV,7-5-2012,DAV 008,Y,N,Y,,,,,Egg,,,,-36.74495434,175.5239921,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,DAV,7-5-2012,DAV 009,Y,N,Y,,,,,Egg,,,,-36.74371767,175.5252363,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,DAV,7-5-2012,DAV 010,Y,Y,Y,Rat,,,PestID: 2796,Egg,,,,-36.74195697,175.5253642,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,DAV,12-5-2012,DAV 000,Y,N,Y,,,,,Egg,,,,-36.74995012,175.5121266,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,DAV,12-5-2012,DAV 001,Y,Y,Y,Rat,,,PestID: 2804,Egg,,,,-36.75031406,175.5139543,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,DAV,12-5-2012,DAV 002,Y,Y,Y,Stoat,,,PestID: 2805,Egg,,,,-36.75010007,175.5154254,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,DAV,12-5-2012,DAV 003,Y,Y,Y,Sprung,,,PestID: 2806,Egg,,,,-36.7499533,175.5171006,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,DAV,12-5-2012,DAV 004,Y,Y,Y,Stoat,,,PestID: 2807,Egg,,,,-36.74936833,175.5186371,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,DAV,12-5-2012,DAV 005,Y,Y,Y,Stoat,,,PestID: 2808,Egg,,,,-36.748233,175.5194032,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,DAV,12-5-2012,DAV 006,Y,Y,Y,Rat,,,PestID: 2809,Egg,,,,-36.74682828,175.5201155,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,DAV,12-5-2012,DAV 007,Y,N,Y,,,,,Egg,,,,-36.74538877,175.5215653,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,DAV,12-5-2012,DAV 008,Y,Y,Y,Rat,,,PestID: 2810,Egg,,,,-36.74495434,175.5239921,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,DAV,12-5-2012,DAV 009,Y,N,Y,,,,,Egg,,,,-36.74371767,175.5252363,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,DAV,12-5-2012,DAV 010,Y,N,Y,,,,,Egg,,,,-36.74195697,175.5253642,DOC200SS,Unspecified,Su2,Sue
MEG Coro Kiwi Project,DAV,5-6-2012,DAV 000,Y,N,Y,,,,,Egg,,,,-36.74995012,175.5121266,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,5-6-2012,DAV 001,Y,Y,Y,Rat,,,PestID: 2851,Egg,,,,-36.75031406,175.5139543,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,5-6-2012,DAV 002,Y,N,Y,,,,,Egg,,,,-36.75010007,175.5154254,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,5-6-2012,DAV 003,Y,N,Y,,,,,Egg,,,,-36.7499533,175.5171006,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,5-6-2012,DAV 004,Y,N,Y,,,,,Egg,,,,-36.74936833,175.5186371,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,5-6-2012,DAV 005,Y,N,Y,,,,,Egg,,,,-36.748233,175.5194032,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,5-6-2012,DAV 006,Y,N,Y,,,,,Egg,,,,-36.74682828,175.5201155,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,5-6-2012,DAV 007,Y,N,Y,,,,,Egg,,,,-36.74538877,175.5215653,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,5-6-2012,DAV 008,Y,N,Y,,,,,Egg,,,,-36.74495434,175.5239921,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,5-6-2012,DAV 009,Y,N,Y,,,,,Egg,,,,-36.74371767,175.5252363,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,5-6-2012,DAV 010,Y,N,Y,,,,,Egg,,,,-36.74195697,175.5253642,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,18-7-2012,DAV 000,Y,N,Y,,,,,Egg,,,,-36.74995012,175.5121266,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,18-7-2012,DAV 001,Y,Y,Y,Rat,,,PestID: 2873,Egg,,,,-36.75031406,175.5139543,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,18-7-2012,DAV 002,Y,N,Y,,,,,Egg,,,,-36.75010007,175.5154254,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,18-7-2012,DAV 003,Y,N,Y,,,,,Egg,,,,-36.7499533,175.5171006,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,18-7-2012,DAV 004,Y,N,Y,,,,,Egg,,,,-36.74936833,175.5186371,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,18-7-2012,DAV 005,Y,N,Y,,,,,Egg,,,,-36.748233,175.5194032,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,18-7-2012,DAV 006,Y,Y,Y,Stoat,,,PestID: 2874,Egg,,,,-36.74682828,175.5201155,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,18-7-2012,DAV 007,Y,N,Y,,,,,Egg,,,,-36.74538877,175.5215653,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,18-7-2012,DAV 008,Y,N,Y,,,,,Egg,,,,-36.74495434,175.5239921,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,18-7-2012,DAV 009,Y,N,Y,,,,,Egg,,,,-36.74371767,175.5252363,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,18-7-2012,DAV 010,Y,N,Y,,,,,Egg,,,,-36.74195697,175.5253642,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,17-8-2012,DAV 000,Y,N,Y,,,,,Egg,,,,-36.74995012,175.5121266,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,17-8-2012,DAV 001,Y,N,Y,,,,,Egg,,,,-36.75031406,175.5139543,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,17-8-2012,DAV 002,Y,Y,Y,Rat,,,PestID: 2903,Egg,,,,-36.75010007,175.5154254,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,17-8-2012,DAV 003,Y,N,Y,,,,,Egg,,,,-36.7499533,175.5171006,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,17-8-2012,DAV 004,Y,Y,Y,Rat,,,PestID: 2904,Egg,,,,-36.74936833,175.5186371,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,17-8-2012,DAV 005,Y,N,Y,,,,,Egg,,,,-36.748233,175.5194032,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,17-8-2012,DAV 006,Y,N,Y,,,,,Egg,,,,-36.74682828,175.5201155,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,17-8-2012,DAV 007,Y,N,Y,,,,,Egg,,,,-36.74538877,175.5215653,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,17-8-2012,DAV 008,Y,N,Y,,,,,Egg,,,,-36.74495434,175.5239921,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,17-8-2012,DAV 009,Y,N,Y,,,,,Egg,,,,-36.74371767,175.5252363,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,17-8-2012,DAV 010,Y,N,Y,,,,,Egg,,,,-36.74195697,175.5253642,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,8-9-2012,DAV 000,Y,N,Y,,,,,Egg,,,,-36.74995012,175.5121266,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,8-9-2012,DAV 001,Y,N,Y,,,,,Egg,,,,-36.75031406,175.5139543,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,8-9-2012,DAV 002,Y,N,Y,,,,,Egg,,,,-36.75010007,175.5154254,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,8-9-2012,DAV 003,Y,N,Y,,,,,Egg,,,,-36.7499533,175.5171006,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,8-9-2012,DAV 004,Y,N,Y,,,,,Egg,,,,-36.74936833,175.5186371,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,8-9-2012,DAV 005,Y,N,Y,,,,,Egg,,,,-36.748233,175.5194032,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,8-9-2012,DAV 006,Y,N,Y,,,,,Egg,,,,-36.74682828,175.5201155,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,8-9-2012,DAV 007,Y,N,Y,,,,,Egg,,,,-36.74538877,175.5215653,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,8-9-2012,DAV 008,Y,N,Y,,,,,Egg,,,,-36.74495434,175.5239921,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,8-9-2012,DAV 009,Y,N,Y,,,,,Egg,,,,-36.74371767,175.5252363,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,8-9-2012,DAV 010,Y,N,Y,,,,,Egg,,,,-36.74195697,175.5253642,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,26-10-2012,DAV 000,Y,N,Y,,,,,Egg,,,,-36.74995012,175.5121266,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,26-10-2012,DAV 001,Y,Y,Y,Rat,,,PestID: 2955,Egg,,,,-36.75031406,175.5139543,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,26-10-2012,DAV 002,Y,N,Y,,,,,Egg,,,,-36.75010007,175.5154254,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,26-10-2012,DAV 003,Y,N,Y,,,,,Egg,,,,-36.7499533,175.5171006,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,26-10-2012,DAV 004,Y,Y,Y,Rat,,,PestID: 2956,Egg,,,,-36.74936833,175.5186371,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,26-10-2012,DAV 005,Y,N,Y,,,,,Egg,,,,-36.748233,175.5194032,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,26-10-2012,DAV 006,Y,Y,Y,Rat,,,PestID: 2957,Egg,,,,-36.74682828,175.5201155,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,26-10-2012,DAV 007,Y,Y,Y,Rat,,,PestID: 2958,Egg,,,,-36.74538877,175.5215653,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,26-10-2012,DAV 008,Y,Y,Y,Stoat,,,PestID: 2959,Egg,,,,-36.74495434,175.5239921,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,26-10-2012,DAV 009,Y,Y,Y,Rat,,,PestID: 2960,Egg,,,,-36.74371767,175.5252363,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,26-10-2012,DAV 010,Y,N,Y,,,,,Egg,,,,-36.74195697,175.5253642,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,15-12-2012,DAV 000,Y,N,Y,,,,,Egg,,,,-36.74995012,175.5121266,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,15-12-2012,DAV 001,Y,N,Y,,,,,Egg,,,,-36.75031406,175.5139543,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,15-12-2012,DAV 002,Y,Y,Y,Rat,,,PestID: 2993,Egg,,,,-36.75010007,175.5154254,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,15-12-2012,DAV 003,Y,N,Y,,,,,Egg,,,,-36.7499533,175.5171006,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,15-12-2012,DAV 004,Y,N,Y,,,,,Egg,,,,-36.74936833,175.5186371,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,15-12-2012,DAV 005,Y,N,Y,,,,,Egg,,,,-36.748233,175.5194032,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,15-12-2012,DAV 006,Y,N,Y,,,,,Egg,,,,-36.74682828,175.5201155,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,15-12-2012,DAV 007,Y,N,Y,,,,,Egg,,,,-36.74538877,175.5215653,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,15-12-2012,DAV 008,Y,Y,Y,Rat,,,PestID: 2994,Egg,,,,-36.74495434,175.5239921,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,15-12-2012,DAV 009,Y,N,Y,,,,,Egg,,,,-36.74371767,175.5252363,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,15-12-2012,DAV 010,Y,N,Y,,,,,Egg,,,,-36.74195697,175.5253642,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,20-1-2013,DAV 000,Y,N,Y,,,,,Egg,,,,-36.74995012,175.5121266,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,20-1-2013,DAV 001,Y,N,Y,,,,,Egg,,,,-36.75031406,175.5139543,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,20-1-2013,DAV 002,Y,Y,Y,Rat,,,PestID: 3020,Egg,,,,-36.75010007,175.5154254,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,20-1-2013,DAV 003,Y,Y,Y,Stoat,,,PestID: 3021,Egg,,,,-36.7499533,175.5171006,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,20-1-2013,DAV 004,Y,N,Y,,,,,Egg,,,,-36.74936833,175.5186371,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,20-1-2013,DAV 005,Y,N,Y,,,,,Egg,,,,-36.748233,175.5194032,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,20-1-2013,DAV 006,Y,N,Y,,,,,Egg,,,,-36.74682828,175.5201155,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,20-1-2013,DAV 007,Y,N,Y,,,,,Egg,,,,-36.74538877,175.5215653,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,20-1-2013,DAV 008,Y,N,Y,,,,,Egg,,,,-36.74495434,175.5239921,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,20-1-2013,DAV 009,Y,Y,Y,Rat,,,PestID: 3022,Egg,,,,-36.74371767,175.5252363,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,20-1-2013,DAV 010,Y,N,Y,,,,,Egg,,,,-36.74195697,175.5253642,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,28-2-2013,DAV 000,Y,N,Y,,,,,Egg,,,,-36.74995012,175.5121266,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,28-2-2013,DAV 001,Y,N,Y,,,,,Egg,,,,-36.75031406,175.5139543,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,28-2-2013,DAV 002,Y,N,Y,,,,,Egg,,,,-36.75010007,175.5154254,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,28-2-2013,DAV 003,Y,N,Y,,,,,Egg,,,,-36.7499533,175.5171006,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,28-2-2013,DAV 004,Y,N,Y,,,,,Egg,,,,-36.74936833,175.5186371,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,28-2-2013,DAV 005,Y,N,Y,,,,,Egg,,,,-36.748233,175.5194032,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,28-2-2013,DAV 006,Y,N,Y,,,,,Egg,,,,-36.74682828,175.5201155,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,28-2-2013,DAV 007,Y,N,Y,,,,,Egg,,,,-36.74538877,175.5215653,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,28-2-2013,DAV 008,Y,N,Y,,,,,Egg,,,,-36.74495434,175.5239921,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,28-2-2013,DAV 009,Y,N,Y,,,,,Egg,,,,-36.74371767,175.5252363,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,28-2-2013,DAV 010,Y,N,Y,,,,,Egg,,,,-36.74195697,175.5253642,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,6-4-2013,DAV 000,Y,N,Y,,,,,Egg,,,,-36.74995012,175.5121266,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,6-4-2013,DAV 001,Y,N,Y,,,,,Egg,,,,-36.75031406,175.5139543,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,6-4-2013,DAV 002,Y,Y,Y,Rat,,,PestID: 3095,Egg,,,,-36.75010007,175.5154254,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,6-4-2013,DAV 003,Y,N,Y,,,,,Egg,,,,-36.7499533,175.5171006,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,6-4-2013,DAV 004,Y,N,Y,,,,,Egg,,,,-36.74936833,175.5186371,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,6-4-2013,DAV 005,Y,N,Y,,,,,Egg,,,,-36.748233,175.5194032,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,6-4-2013,DAV 006,Y,N,Y,,,,,Egg,,,,-36.74682828,175.5201155,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,6-4-2013,DAV 007,Y,N,Y,,,,,Egg,,,,-36.74538877,175.5215653,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,6-4-2013,DAV 008,Y,N,Y,,,,,Egg,,,,-36.74495434,175.5239921,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,6-4-2013,DAV 009,Y,Y,Y,Rat,,,PestID: 3096,Egg,,,,-36.74371767,175.5252363,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,6-4-2013,DAV 010,Y,N,Y,,,,,Egg,,,,-36.74195697,175.5253642,DOC200SS,Unspecified,Gl1,Glenn
MEG Coro Kiwi Project,DAV,8-6-2013,DAV 000,Y,N,Y,,,,,Egg,,,,-36.74995012,175.5121266,DOC200SS,Unspecified,Wa1,Wallie
MEG Coro Kiwi Project,DAV,8-6-2013,DAV 001,Y,N,Y,,,,,Egg,,,,-36.75031406,175.5139543,DOC200SS,Unspecified,Wa1,Wallie
MEG Coro Kiwi Project,DAV,8-6-2013,DAV 002,Y,Y,Y,Rat,,,PestID: 3173,Egg,,,,-36.75010007,175.5154254,DOC200SS,Unspecified,Wa1,Wallie
MEG Coro Kiwi Project,DAV,8-6-2013,DAV 003,Y,N,Y,,,,,Egg,,,,-36.7499533,175.5171006,DOC200SS,Unspecified,Wa1,Wallie
MEG Coro Kiwi Project,DAV,8-6-2013,DAV 004,Y,N,Y,,,,,Egg,,,,-36.74936833,175.5186371,DOC200SS,Unspecified,Wa1,Wallie
MEG Coro Kiwi Project,DAV,8-6-2013,DAV 005,Y,N,Y,,,,,Egg,,,,-36.748233,175.5194032,DOC200SS,Unspecified,Wa1,Wallie
MEG Coro Kiwi Project,DAV,8-6-2013,DAV 006,Y,N,Y,,,,,Egg,,,,-36.74682828,175.5201155,DOC200SS,Unspecified,Wa1,Wallie
MEG Coro Kiwi Project,DAV,8-6-2013,DAV 007,Y,N,Y,,,,,Egg,,,,-36.74538877,175.5215653,DOC200SS,Unspecified,Wa1,Wallie
MEG Coro Kiwi Project,DAV,8-6-2013,DAV 008,Y,N,Y,,,,,Egg,,,,-36.74495434,175.5239921,DOC200SS,Unspecified,Wa1,Wallie
MEG Coro Kiwi Project,DAV,8-6-2013,DAV 009,Y,N,Y,,,,,Egg,,,,-36.74371767,175.5252363,DOC200SS,Unspecified,Wa1,Wallie
MEG Coro Kiwi Project,DAV,8-6-2013,DAV 010,Y,Y,Y,Rat,,,PestID: 3174,Egg,,,,-36.74195697,175.5253642,DOC200SS,Unspecified,Wa1,Wallie
MEG Coro Kiwi Project,DAV,23-6-2013,DAV 000,Y,N,Y,,,,,Egg,,,,-36.74995012,175.5121266,DOC200SS,Unspecified,Wa1,Wallie
